HIT ID,HOTEL,ASSIGNMENT ID,TIME TAKEN,WORKER ANSWER
3VO4XFFP15M9Y5JHN1ZR0H3XZ5D7Q1,( Hampton Inn Saint Louis - Sunset Hills),3R3YRB5GRF3LWKMQ1F0I9TXXHDSUA5,201.0,Missouri Baptist Healthcare; 3844 Lindbergh Blvd # 130{{NEWENTRY}}SSM Health Cardinal Glennon Pediatrics Specialty Services; 10296 Big Bend Rd #110
3VO4XFFP15M9Y5JHN1ZR0H3XZ5D7Q1,( Hampton Inn Saint Louis - Sunset Hills),33PPO7FECVFEL0U2R826GRHS8LADIQ,450.0,None
3VO4XFFP15M9Y5JHN1ZR0H3XZ5D7Q1,( Hampton Inn Saint Louis - Sunset Hills),3Z4AIRP3C6DHJ03LA1ICIZ3Y71G1XT,47.0,None
3VO4XFFP15M9Y5JHN1ZR0H3XZ5D7Q1,( Hampton Inn Saint Louis - Sunset Hills),39ASUFLU6X7G31XXMPDRPJMSWATEXY,100.0,"St Louis Hills Veterinary Clinic{{NEWENTRY}}7001 Hampton Ave, St. Louis, {{NEWENTRY}}{{NEWENTRY}}BJC HealthCare{{NEWENTRY}}510 S Kingshighway Blvd, St. Louis,{{NEWENTRY}}{{NEWENTRY}}BJC Central Medical Group{{NEWENTRY}}4921 Parkview Pl Suite 14A, St. Louis,"
3VO4XFFP15M9Y5JHN1ZR0H3XZ5D7Q1,( Hampton Inn Saint Louis - Sunset Hills),30LSNF239UVRIQWMUJIPK8QOBVJ2I6,103.0,Missouri Baptist Healthcare; 3844 Lindbergh Blvd
3VO4XFFP15M9Y5JHN1ZR0H3XZ5D7Q1,( Hampton Inn Saint Louis - Sunset Hills),3B3WTRP3DB2Y7P3JQPCC7FRLS5X29O,52.0,Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}SSM Health St. Mary's Hospital; 6420 Clayton Rd
3L21G7IH47W4WLV1PVZCCTFMVSTY1X,( Drury Inn Saint Louis Airport),3A0EX8ZRN8O7W3BNHUX37PNGVIIYBU,95.0,"SLUCare Physician Group; Monteleone Hall, 1438 S Grand Blvd{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton Ave{{NEWENTRY}}Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza"
3L21G7IH47W4WLV1PVZCCTFMVSTY1X,( Drury Inn Saint Louis Airport),32RIADZISS4QFIE539VRHPT945NS4M,173.0,Catholic Health Association; 4455 Woodson Rd
3L21G7IH47W4WLV1PVZCCTFMVSTY1X,( Drury Inn Saint Louis Airport),3A7Y0R2P2OOOEHJP0QOIMZZK1I2XJF,6.0,None
3L21G7IH47W4WLV1PVZCCTFMVSTY1X,( Drury Inn Saint Louis Airport),3OE22WJIGIODJ0T7QBX4ZTC2LVKUQI,109.0,VA Medical Center; Lambert International Blvd{{NEWENTRY}}Chris And Bridgets land Of Athousand Childern; 9037 Bobb Ave
3L21G7IH47W4WLV1PVZCCTFMVSTY1X,( Drury Inn Saint Louis Airport),3A1COHJ8NJV28ANR4I95UN2CXH18HP,101.0,None
3L21G7IH47W4WLV1PVZCCTFMVSTY1X,( Drury Inn Saint Louis Airport),32ZKVD547FN6G0EZS94DHVR3MIE3BM,80.0,"SSM Health DePaul Hospital - St. Louis{{NEWENTRY}}12303 De Paul Dr, Bridgeton,{{NEWENTRY}}{{NEWENTRY}}Mercy Hospital St. Louis{{NEWENTRY}}615 S New Ballas Rd, St. Louis."
3L21G7IH47W4WLV1PVZCCTFMVSTY1X,( Drury Inn Saint Louis Airport),351SEKWQS0H0HJKTCN0Y8KO9PVLMD8,115.0,None
3L21G7IH47W4WLV1PVZCCTFMVSTY1X,( Drury Inn Saint Louis Airport),3E1QT0TDFP9245YBA0RQUZ3RXVB8IF,29.0,None
3L21G7IH47W4WLV1PVZCCTFMVSTY1X,( Drury Inn Saint Louis Airport),36ZN444YTRY5PXLRHHGMRLTRC0GOIZ,64.0,"10490 Natural Bridge Rd, St. Louis, MO 63134{{NEWENTRY}}Phone: (314) 423-7700"
3YCT0L9OMM9AE6QHVC5LRE4OH82NSG,( Drury Inn & Suites Near Forest Park),3RSDURM96AM536N7RLZT8XT1YFLEY0,199.0,"SSM Health St. Mary's Hospital; 6420 Clayton Rd{{NEWENTRY}}Kindred Hospital St. Louis; 4930 Lindell Blvd{{NEWENTRY}}St. Louis Children's Hospital; 1 Childrens Pl{{NEWENTRY}}Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}Forest Park Pediatrics, P.C.; 4488 Forest Park Ave #230{{NEWENTRY}}Barnes-Jewish Center for Advanced Medicine; 4921 Parkview Pl"
3YCT0L9OMM9AE6QHVC5LRE4OH82NSG,( Drury Inn & Suites Near Forest Park),3EFVCAY5L39YZGIHSICQ60IRA9TJ8T,7.0,None
3YCT0L9OMM9AE6QHVC5LRE4OH82NSG,( Drury Inn & Suites Near Forest Park),320DUZ38G7MDSVOZBGOEYDZPYS7GJ7,174.0,Old State Hospital Building; 3150 Sublette Ave{{NEWENTRY}}Bucher Medical Services; 2340 Hampton Ave{{NEWENTRY}}Saint Marys; 6420 Clayton Ave{{NEWENTRY}}Washington University Physicians; 1110 Highlands Plaza Dr #375{{NEWENTRY}}Children's Miracle Network Hospitals of Greater St. Louis; 5700 Oakland Ave #220
3YCT0L9OMM9AE6QHVC5LRE4OH82NSG,( Drury Inn & Suites Near Forest Park),3DY4FPOOA1OD8GX78GW905OQVO0RVA,135.0,"SSM Health St. Mary's Hospital; St. Louis, 6420 Clayton Rd, Richmond Heights, MO 63117, USA"
3YCT0L9OMM9AE6QHVC5LRE4OH82NSG,( Drury Inn & Suites Near Forest Park),336YQZE83VE5D650XHIFA80HCD5M5G,266.0,"St Louis Children's Hospital{{NEWENTRY}}660 S Euclid Ave, St. Louis, {{NEWENTRY}}{{NEWENTRY}}Barnes-Jewish Hospital{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis, {{NEWENTRY}}{{NEWENTRY}}SSM Health St. Mary's Hospital - St. Louis{{NEWENTRY}}6420 Clayton Rd, Richmond Heights,"
3YCT0L9OMM9AE6QHVC5LRE4OH82NSG,( Drury Inn & Suites Near Forest Park),36ZN444YTRY5PXLRHHGMRLTRC07IOK,252.0,"St. Mary's Hospital;1127 Bellevue Ave, Richmond Heights, MO 63117, USA{{NEWENTRY}}Washington University Physicians;1110 Highlands Plaza Dr #375, St. Louis, MO 63110, USA{{NEWENTRY}}Barnes-Jewish Hospital;1 Barnes Jewish Hospital Plaza, St. Louis, MO 63110, USA{{NEWENTRY}}The Rehabilitation Institute of St. Louis - Central West End;4455 Duncan Ave, St. Louis, MO 63110, USA{{NEWENTRY}}Shriners Hospitals for Children  St. Louis;4400 Clayton Ave, St. Louis, MO 63110, USA"
3YCT0L9OMM9AE6QHVC5LRE4OH82NSG,( Drury Inn & Suites Near Forest Park),3AMW0RGHOD2FOY8JTX6TLTUY84XNPM,122.0,None
3YCT0L9OMM9AE6QHVC5LRE4OH82NSG,( Drury Inn & Suites Near Forest Park),3W92K5RLWUHO3TZ9B9J6X4JU375V5W,66.0,Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}SSM Health St. Mary's Hospital; 6420 Clayton Rd
3YCT0L9OMM9AE6QHVC5LRE4OH82NSG,( Drury Inn & Suites Near Forest Park),30ZX6P7VF8VND1GSC13PW95OOA8J2Z,10.0,"1 Barnes Jewish Hospital Plaza, St. Louis, MO 63110, USA"
371QPA24C2O8FZW7FPCD4CN7GQBT13,( Days Inn Saint Louis - Lindbergh Boulevard),3JMSRU9HQIUOZCS2MAC91YP7GYUEV2,32.0,Missouri Baptist Healthcare; 3844 Lindbergh Blvd # 130
371QPA24C2O8FZW7FPCD4CN7GQBT13,( Days Inn Saint Louis - Lindbergh Boulevard),3MYYFCXHJ37NPD5E891ASBA6GUX4GI,197.0,"Missouri Baptist Healthcare; 3844 Lindbergh blvd #130 St. Louis, Mo 63127{{NEWENTRY}}SSM Health Cardinal Glennon Pediatrics Specialty Services; 10296 Big Bend Rd #110, St. Louis, MO 63122"
371QPA24C2O8FZW7FPCD4CN7GQBT13,( Days Inn Saint Louis - Lindbergh Boulevard),38YMOXR4MUZX1MZS62Y7BCG869X6W8,75.0,Missouri Baptist Healthcare; 3844 Lindbergh Blvd # 130
371QPA24C2O8FZW7FPCD4CN7GQBT13,( Days Inn Saint Louis - Lindbergh Boulevard),3E47SOBEYQW4G8OORC7VWLZANKACIZ,772.0,"Comprehensive Cardiovascular Consultants; 3760 S Lindbergh Blvd #101, St. Louis, MO 63127{{NEWENTRY}}Legacy Health Tek, LLC; 3636 S Geyer Rd Suite 100, St. Louis, MO 63127{{NEWENTRY}}Missouri Baptist Healthcare; 3844 Lindbergh Blvd # 130, St. Louis, MO 63127"
371QPA24C2O8FZW7FPCD4CN7GQBT13,( Days Inn Saint Louis - Lindbergh Boulevard),3VJ40NV2QINVYB12BTFQ5SV0NFHOTX,200.0,St. Alexius Hospital; 3933 S Broadway{{NEWENTRY}}Barnes Jewish Hospital; 400 S Kingshighway Blvd
371QPA24C2O8FZW7FPCD4CN7GQBT13,( Days Inn Saint Louis - Lindbergh Boulevard),3IOEN3P9S7J40LJP9E9MIMQEAX416M,6.0,None
371QPA24C2O8FZW7FPCD4CN7GQBT13,( Days Inn Saint Louis - Lindbergh Boulevard),3Z3ZLGNNSIUTK6GOBR13CKM28IW3QF,92.0,Missouri Baptist Healthcare; 3844 Lindbergh Blvd # 130{{NEWENTRY}}SSM Health Cardinal Glennon Pediatrics Specialty Services; 10296 Big Bend Rd #110
371QPA24C2O8FZW7FPCD4CN7GQBT13,( Days Inn Saint Louis - Lindbergh Boulevard),3TXMY6UCAEOHX6C74KC45NQWEVMCQZ,35.0,None
371QPA24C2O8FZW7FPCD4CN7GQBT13,( Days Inn Saint Louis - Lindbergh Boulevard),31LM9EDVOLSJ2N5LYK19OX8MZ4HJN6,146.0,"SSM Health St. Mary's Hospital - St. Louis{{NEWENTRY}}6420 Clayton Rd, Richmond Heights, {{NEWENTRY}}{{NEWENTRY}}Barnes-Jewish Hospital{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis."
3I6NF2WGIGW3YCBKWCFI8JLZ2C95GP,( SpringHill Suites St Louis Airport-Earth City),3NQL1CS15R8M5H9TMBO381HNYB1YV5,53.0,"SSM Health St. Mary's Hospital - St. Louis {{NEWENTRY}}6420 Clayton Rd, Richmond Heights."
3I6NF2WGIGW3YCBKWCFI8JLZ2C95GP,( SpringHill Suites St Louis Airport-Earth City),3U84XHCDICDNGU0JY1PZDIQCRLB4ZT,8.0,None
3I6NF2WGIGW3YCBKWCFI8JLZ2C95GP,( SpringHill Suites St Louis Airport-Earth City),34FNN24DCM957NUEGK6Q43NOLNH5YN,42.0,"SSM Health DePaul Hospital - 6420 Clayton Rd, Richmond Heights, MO 63117, USA"
3I6NF2WGIGW3YCBKWCFI8JLZ2C95GP,( SpringHill Suites St Louis Airport-Earth City),34HJIJKLP5W67AV9X40WSCDG3BA4V0,111.0,SSM Health DePaul Hospital; 12303 De Paul Dr
3I6NF2WGIGW3YCBKWCFI8JLZ2C95GP,( SpringHill Suites St Louis Airport-Earth City),3HVVDCPGTES7SP54HGOO7JT21RWTYX,22.0,None
3I6NF2WGIGW3YCBKWCFI8JLZ2C95GP,( SpringHill Suites St Louis Airport-Earth City),3FTYUGLFSUL29CZNKOJCRIDN305D5J,35.0,SSM DePaul Health Center; 12303 Depaul Dr
3I6NF2WGIGW3YCBKWCFI8JLZ2C95GP,( SpringHill Suites St Louis Airport-Earth City),3WZ36BJEV3GBFHCT7OA4Z8V1GIGTBK,312.0,"SSM Health DePaul Hospital - St. Louis, 12303 De Paul Dr, Bridgeton, MO 63044, USA"
3I6NF2WGIGW3YCBKWCFI8JLZ2C95GP,( SpringHill Suites St Louis Airport-Earth City),379J5II41OGL37G886A3EPR5P2GELB,151.0,"SSM Health DePaul Hospital - St. Louis; 12303 De Paul Dr, Bridgeton, MO 63044{{NEWENTRY}}Glennon Care For Kids; 12303 De Paul Dr, Bridgeton, MO 63044"
3I6NF2WGIGW3YCBKWCFI8JLZ2C95GP,( SpringHill Suites St Louis Airport-Earth City),3L2IS5HSFAISG3GFAJ5NVZHXGLBNU4,85.0,"SSM Health DePaul Hospital - St. Louis; 12303 De Paul Dr, Bridgeton"
37MQ8Z1JQEWBL6DX8ZZQHCPRNY7Y2E,( Holiday Inn Saint Louis-Airport - Oakland PK),3TXMY6UCAEOHX6C74KC45NQWEV6CQJ,117.0,Chris And Bridgets land Of Athousand Childern; 9037 Bobb Ave
37MQ8Z1JQEWBL6DX8ZZQHCPRNY7Y2E,( Holiday Inn Saint Louis-Airport - Oakland PK),3Q8GYXHFEP2S4KT9KSO17CV5IZKC57,5.0,None
37MQ8Z1JQEWBL6DX8ZZQHCPRNY7Y2E,( Holiday Inn Saint Louis-Airport - Oakland PK),3D3VGR7TA0FTW7VOO6Q3HAW74473RP,31.0,None
37MQ8Z1JQEWBL6DX8ZZQHCPRNY7Y2E,( Holiday Inn Saint Louis-Airport - Oakland PK),3JAOYWH7VI448BPR0VUHMBQUY439LX,249.0,None
37MQ8Z1JQEWBL6DX8ZZQHCPRNY7Y2E,( Holiday Inn Saint Louis-Airport - Oakland PK),3M23Y66PO274U5IJMXO6ENDN0YDS6V,136.0,None
37MQ8Z1JQEWBL6DX8ZZQHCPRNY7Y2E,( Holiday Inn Saint Louis-Airport - Oakland PK),3MTMREQS4VIYOOBVWFFJRHIU2U8WAD,32.0,None
37MQ8Z1JQEWBL6DX8ZZQHCPRNY7Y2E,( Holiday Inn Saint Louis-Airport - Oakland PK),3PJUZCGDJ6G9T45866LDH64OE5P98Y,137.0,"Northwest HealthCare, 1225 Graham Rd{{NEWENTRY}}St. Luke's Pediatric Care Center, 8007 St Charles Rock Rd"
37MQ8Z1JQEWBL6DX8ZZQHCPRNY7Y2E,( Holiday Inn Saint Louis-Airport - Oakland PK),39OWYR0EPKRX9KN3MWJZQFE1AIOYFU,22.0,None
37MQ8Z1JQEWBL6DX8ZZQHCPRNY7Y2E,( Holiday Inn Saint Louis-Airport - Oakland PK),3W8CV64QJ2Z2MF619AFJUJXNHOH9HF,458.0,"SSM Health Saint Louis UniversityHospital; 3635 Vista Ave, St.{{NEWENTRY}}Barnes-JewishHospital; 1 Barnes Jewish Hospital Plaza{{NEWENTRY}}ShrinersHospitals; 4400 Clayton Ave"
30ZKOOGW2W6303XY9PLW97XFS1RA10,( Hilton St Louis Frontenac),336YQZE83VE5D650XHIFA80HCC9M5I,84.0,Mercy Hospital St. Louis; 615 S New Ballas Rd{{NEWENTRY}}Missouri Baptist Medical Center; 3015 N Ballas Rd
30ZKOOGW2W6303XY9PLW97XFS1RA10,( Hilton St Louis Frontenac),3LEIZ60CDJZOD06VFWLQUQ1SDDP9ZU,5.0,None
30ZKOOGW2W6303XY9PLW97XFS1RA10,( Hilton St Louis Frontenac),3EF8EXOTT1VGOGYWTX3BRQVJW3QJ1C,207.0,St. Luke's Vascular Access Center; 10435 Clayton Rd #200{{NEWENTRY}}Shriners Hospitals: Rejent Anthony J MD; 2001 S Lindbergh Blvd{{NEWENTRY}}CenterPointe Outpatient Services; 763 S New Ballas Rd # 130
30ZKOOGW2W6303XY9PLW97XFS1RA10,( Hilton St Louis Frontenac),3U088ZLJVKT2NBDD4DIQ2B6HT7W0WO,367.0,"Ssm Health St Mary's Hospital{{NEWENTRY}}6420 Clayton Rd, Richmond Heights,{{NEWENTRY}}{{NEWENTRY}}Mercy Hospital St. Louis{{NEWENTRY}}615 S New Ballas Rd, St. Louis,{{NEWENTRY}}{{NEWENTRY}}Barnes Jewish Hospital{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis."
30ZKOOGW2W6303XY9PLW97XFS1RA10,( Hilton St Louis Frontenac),3WMOAN2SRBXSTI5FF9FSRLJGUREVNT,39.0,None
30ZKOOGW2W6303XY9PLW97XFS1RA10,( Hilton St Louis Frontenac),3WJ1OXY92AGNYNFDYCZDD1F8KNXA84,196.0,"Missouri Baptist Medical Center;3015 N Ballas Rd, St. Louis, MO 63131, USA{{NEWENTRY}}Mercy Hospital St. Louis;615 S New Ballas Rd, St. Louis, MO 63141, USA"
30ZKOOGW2W6303XY9PLW97XFS1RA10,( Hilton St Louis Frontenac),3CCZ6YKWR7JQ6MM688EA5MUXCFN95V,67.0,Missouri Baptist Medical Center; 3015 N Ballas Rd{{NEWENTRY}}Mercy Hospital St. Louis; 615 S New Ballas Rd
30ZKOOGW2W6303XY9PLW97XFS1RA10,( Hilton St Louis Frontenac),3VAR3R6G1P1C0R9E8V4VEWZD94B8OB,193.0,None
30ZKOOGW2W6303XY9PLW97XFS1RA10,( Hilton St Louis Frontenac),3F6HPJW4JD09JLGRJ0M4LZZWQ6J2WF,33.0,"1335 S Lindbergh Blvd, Frontenac, MO 63131{{NEWENTRY}}Phone: (314) 993-1100"
3TLFH2L6Y9OF4KE3YTCR9VXC8WPT2K,( Sheraton Westport Plaza),3HQUKB7LNFEV1LOK7M3B70VB0ZBHHV,43.0,Barnes-Jewish West County Hospital; 12634 Olive Blvd
3TLFH2L6Y9OF4KE3YTCR9VXC8WPT2K,( Sheraton Westport Plaza),3U5NZHP4LR2NE2M8QZBGG9X2MQBHPQ,363.0,None
3TLFH2L6Y9OF4KE3YTCR9VXC8WPT2K,( Sheraton Westport Plaza),3PZDLQMM0TL05NAM29M395STYPT2CW,116.0,Phoenix Home Care; 2088 Craigshire Rd{{NEWENTRY}}Ranken Jordan Pediatric Bridge Hospital; 11365 Dorsett Rd
3TLFH2L6Y9OF4KE3YTCR9VXC8WPT2K,( Sheraton Westport Plaza),3WJ1OXY92AGNYNFDYCZDD1F8KM0A85,8.0,None
3TLFH2L6Y9OF4KE3YTCR9VXC8WPT2K,( Sheraton Westport Plaza),36TFCYNS44ASNBOZCQLXAMJ5OQ5HX1,224.0,"SSM Health St. Mary's Hospital - St. Louis {{NEWENTRY}}6420 Clayton Rd, Richmond Heights,{{NEWENTRY}}{{NEWENTRY}}Barnes-Jewish Hospital{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis,{{NEWENTRY}}{{NEWENTRY}}Mercy Hospital St Louis{{NEWENTRY}}615 S New Ballas Rd, St. Louis."
3TLFH2L6Y9OF4KE3YTCR9VXC8WPT2K,( Sheraton Westport Plaza),3DQQ64TANGL5BSHXLYXGHC7P1FHPWT,46.0,None
3TLFH2L6Y9OF4KE3YTCR9VXC8WPT2K,( Sheraton Westport Plaza),3YDTZAI2WXGQLYFBQQG7LO60E7441C,46.0,Ranken Jordan Pediatric Bridge Hospital; 11365 Dorsett Rd
3TLFH2L6Y9OF4KE3YTCR9VXC8WPT2K,( Sheraton Westport Plaza),3DOCMVPBTNEFLDW6DIT1H4P38P4NNY,845.0,"Ranken jordan pediatric bridge hospital, maryland heights,MO; laser hospital,St, Louis, MO;"
3TLFH2L6Y9OF4KE3YTCR9VXC8WPT2K,( Sheraton Westport Plaza),3DL65MZB8DFS03M2VTH4B61IVTQCEH,23.0,Ranken Jordan Pediatric Bridge Hospital; 11365 Dorsett Rd; Maryland Heights
31ANT7FQN82HY86VGIX0TJX0HCM5HO,( Clayton Plaza),3QJOXOW4XJR59PYT8IBIE26UP5IMET,36.0,SSM Health St. Mary's Hospital - St. Louis; 6420 Clayton Rd
31ANT7FQN82HY86VGIX0TJX0HCM5HO,( Clayton Plaza),3LRKMWOKB5HDDGLWUN6BK3TE77E2ZU,176.0,SSM Health St. Mary's Hospital - St. Louis; 6420 Clayton Rd{{NEWENTRY}}Clayton Medical Associates; 6400 Clayton Rd #110{{NEWENTRY}}St. Mary's Hospital; 1127 Bellevue Ave
31ANT7FQN82HY86VGIX0TJX0HCM5HO,( Clayton Plaza),3J2UYBXQQLC4TWY7DV5M4H7455Y06I,6.0,None
31ANT7FQN82HY86VGIX0TJX0HCM5HO,( Clayton Plaza),3SBEHTYCWN3HJBPTN4PKTCRTQ9IYIL,49.0,None
31ANT7FQN82HY86VGIX0TJX0HCM5HO,( Clayton Plaza),3NXNZ5RS1AX5TQ0PW1T7368T3KW97M,354.0,Missouri Baptist Medical Center; 3015 N Ballas Rd
31ANT7FQN82HY86VGIX0TJX0HCM5HO,( Clayton Plaza),3MB8LZR5BFTOP78I4SL6CK4A9YDLK1,336.0,"SSM Health St. Mary's Hospital - St. Louis{{NEWENTRY}}6420 Clayton Rd, Richmond Heights,{{NEWENTRY}}{{NEWENTRY}}St. Mary's Hospital{{NEWENTRY}}1127 Bellevue Ave, Richmond Heights, {{NEWENTRY}}{{NEWENTRY}}{{NEWENTRY}}{{NEWENTRY}}SSM Health Rehabilitation Hospital - Richmond Heights{{NEWENTRY}}1027 Bellevue Ave, St. Louis, {{NEWENTRY}}{{NEWENTRY}}Barnes Jewish Hospital Surgery Clinics{{NEWENTRY}}4940 Forest Park Ave #420, St. Louis,{{NEWENTRY}}{{NEWENTRY}}Shriners Hospitals for Children  St. Louis{{NEWENTRY}}4400 Clayton Ave, St. Louis, {{NEWENTRY}}{{NEWENTRY}}Washington University Physicians{{NEWENTRY}}1110 Highlands Plaza Dr #375, St. Louis,"
31ANT7FQN82HY86VGIX0TJX0HCM5HO,( Clayton Plaza),3J88R45B2GYK0SMNV3T2JVLWAI7XPG,201.0,"St. Mary's Hospital;1127 Bellevue Ave, Richmond Heights, MO 63117, USA{{NEWENTRY}}Clayton Medical Associates;6400 Clayton Rd #110, Richmond Heights, MO 63117, USA{{NEWENTRY}}SSM Health Rehabilitation Hospital - Richmond Heights;1027 Bellevue Ave, St. Louis, MO 63117, USA"
31ANT7FQN82HY86VGIX0TJX0HCM5HO,( Clayton Plaza),3N8OEVH1FRQFLJWUFCTRBIPDO9DOOS,35.0,SSM Health St. Mary's Hospital; 6420 Clayton Rd
31ANT7FQN82HY86VGIX0TJX0HCM5HO,( Clayton Plaza),3R6P78PK7KB76YK4NA2I0JMYWV6GTM,347.0,"Betty Jean Kerr People's Health centers, 5701 Delmar Blvd, St. Louis, MO 63112"
3RBI0I35XE306O9GCZDV0MUJTC7Y3P,( Comfort Inn Central West End),36AHBNMV1RC0B097VQO92FBGY4ZYD8,10.0,None
3RBI0I35XE306O9GCZDV0MUJTC7Y3P,( Comfort Inn Central West End),3NVC2EB65QZ2T87A21IXP6P47RJY3J,356.0,Kindred Hospital St. Louis; 4930 Lindell Blvd{{NEWENTRY}}Barnes Jewish Hospital Surgery Clinics; 4940 Forest Park Ave #420{{NEWENTRY}}BJC Central Medical Group; 4921 Parkview Pl Suite 14A{{NEWENTRY}}Barnes-Jewish Center for Advanced Medicine; 4921 Parkview Pl{{NEWENTRY}}Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Pl{{NEWENTRY}}Saint Louis Children's Hospital-Neurology Department; 1 Childrens Pl {{NEWENTRY}}Washington University School of Medicine: Division of Genetics and Genomic Medicine; 1 Childrens Pl{{NEWENTRY}}Washington University-Child and Adolescent Psychiatry Center; 4444 Forest Park Ave #2600{{NEWENTRY}}Washington University and Barnes-Jewish Heart & Vascular Center; 1 Barnes Jewish Hospital Pl
3RBI0I35XE306O9GCZDV0MUJTC7Y3P,( Comfort Inn Central West End),3H7Z272LX77P0Y5YHKQE81Q938EPL1,31.0,"Barnes-Jewish Hospital; 1 Barnes Jewish Hospital Plaza, St. Louis, MO 63110, USA"
3RBI0I35XE306O9GCZDV0MUJTC7Y3P,( Comfort Inn Central West End),3DYGAII7PL80RVLB9PYAPNP3DEBQP1,31.0,"Barnes-Jewish Hospital{{NEWENTRY}}1 Barnes Jewish Hospital Plaza, St. Louis,"
3RBI0I35XE306O9GCZDV0MUJTC7Y3P,( Comfort Inn Central West End),3GU1KF0O4I1DNPJMQ71KUYU4RFQPB6,104.0,Ranken Jordan Pediatric Bridge Hospital; 11365 Dorsett Rd
3RBI0I35XE306O9GCZDV0MUJTC7Y3P,( Comfort Inn Central West End),3NAPMVF0ZWFUT6FQBSESTJ0FXF927C,168.0,Kindred Hospital; 4930 Lindell Blvd{{NEWENTRY}}Barnes-Jewish Hospital; 4353 Clayton
3RBI0I35XE306O9GCZDV0MUJTC7Y3P,( Comfort Inn Central West End),3AMYWKA6YBMPWDQQFG7XUI3M39N6OP,28.0,None
3RBI0I35XE306O9GCZDV0MUJTC7Y3P,( Comfort Inn Central West End),3BEFOD78W6TNHN10JCZ55GU3CI24MN,219.0,Barnes Jewish hospital; barnes jewish{{NEWENTRY}}kindred hospital; 4930 Lindell Blvd
3RBI0I35XE306O9GCZDV0MUJTC7Y3P,( Comfort Inn Central West End),3WQQ9FUS6AUSHXK54QZ98CZE25U8B9,68.0,Ranken Jordan; 11365 Dorsett Road {{NEWENTRY}}Barnes-Jewish West Country Hospital; 12634 Olive Blvd
3MJ9GGZYO36APOFUSTLAEQ7KK75A2H,( Hilton Garden Inn Saint Louis Airport),3XXU1SWE8MV5GYAA38MYKM9Q1NKA0C,335.0,"DePaul hospital; 4804 Barbara Dr, St.{{NEWENTRY}}St. Luke's Pediatric Care Center; 8007 St Charles Rock Rd, St."
3MJ9GGZYO36APOFUSTLAEQ7KK75A2H,( Hilton Garden Inn Saint Louis Airport),38JBBYETQOAP5Z9N2EBMS8PU3EJ4E2,173.0,Hawthorn Children's Psychiatric Hospital; 1901 Pennsylvania Ave
3MJ9GGZYO36APOFUSTLAEQ7KK75A2H,( Hilton Garden Inn Saint Louis Airport),3ATPCQ38J8A2DT6VBGX7CE3AD12YA6,11.0,None
3MJ9GGZYO36APOFUSTLAEQ7KK75A2H,( Hilton Garden Inn Saint Louis Airport),3TPZPLC3M0C8KUF9BEMECFWS3ML3PZ,59.0,None
3MJ9GGZYO36APOFUSTLAEQ7KK75A2H,( Hilton Garden Inn Saint Louis Airport),32RIADZISS4QFIE539VRHPT946QS4R,29.0,"Christian Hospital{{NEWENTRY}}11133 Dunn Rd, St. Louis,"
3MJ9GGZYO36APOFUSTLAEQ7KK75A2H,( Hilton Garden Inn Saint Louis Airport),3IFS6Q0HJIJKNPDKOYXVBQ3S9O0IS5,104.0,None
3MJ9GGZYO36APOFUSTLAEQ7KK75A2H,( Hilton Garden Inn Saint Louis Airport),3UWN2HHPUY5C1QOBLEANGYZ9VOBSNE,27.0,None
3MJ9GGZYO36APOFUSTLAEQ7KK75A2H,( Hilton Garden Inn Saint Louis Airport),3AQF3RZ558IVQ0DXGDO77OU8B8W6F3,24.0,None
3MJ9GGZYO36APOFUSTLAEQ7KK75A2H,( Hilton Garden Inn Saint Louis Airport),3N1FSUEFL50KDTVN6J02MQ7934AD4E,25.0,None
3DA79LNS59V4P2AM2TQWS524EAPT3V,( Sheraton Clayton Plaza Saint Louis),3XUHV3NRVKYJLS4P6K22I3SLVQ9H53,132.0,"SSM Health St. Mary's Hospital; 6420 Clayton Rd{{NEWENTRY}}Children's Clinic, Inc; 8888 Ladue Rd #100"
3DA79LNS59V4P2AM2TQWS524EAPT3V,( Sheraton Clayton Plaza Saint Louis),3PPTZCWALQKU5ZNHWYWCGLRHNDSZQ5,9.0,None
3DA79LNS59V4P2AM2TQWS524EAPT3V,( Sheraton Clayton Plaza Saint Louis),3AUQQEL7U5TP8MD8E3DUG9N3MY10VL,83.0,None
3DA79LNS59V4P2AM2TQWS524EAPT3V,( Sheraton Clayton Plaza Saint Louis),3NKQQ8O39Y5JURP2LPRKZU532G4DU5,33.0,"SSM Health St. Mary's Hospital - St. Louis{{NEWENTRY}}6420 Clayton Rd, Richmond Heights"
