HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Restaurant,Input.Address,Input.Question,Answer.MultiLineTextInput,Answer.Q1AnswerPart1,Answer.box1,Approve,Reject
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3C6FJU71TQTMS2KTHLEYCFF2WV1UYB,A8SP23ECDU4F0,Submitted,Wed Jul 15 16:59:40 PDT 2015,Wed Jul 15 17:00:07 PDT 2015,Fri Jul 17 17:00:07 PDT 2015,,,,27,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3E337GFOL989BLFKQEG6RKG4J3MNGI,A2TFI1YWN3UY0,Submitted,Wed Jul 15 17:20:43 PDT 2015,Wed Jul 15 17:22:50 PDT 2015,Fri Jul 17 17:22:50 PDT 2015,,,,127,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3F6KKYWMNB16Z15TOOFYLZD76BZDNR,A3Q3B9T8H3I3AD,Submitted,Wed Jul 15 16:38:50 PDT 2015,Wed Jul 15 16:39:10 PDT 2015,Fri Jul 17 16:39:10 PDT 2015,,,,20,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3G0WWMR1UVK0OA9YTALILYK6PQQQNB,A2Q0G312LESWK7,Submitted,Wed Jul 15 16:49:27 PDT 2015,Wed Jul 15 16:50:30 PDT 2015,Fri Jul 17 16:50:30 PDT 2015,,,,63,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},80,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3HRMW88U16Q6IZJZ0BC3TD4O7WD0MI,A1S7H2HZ5NAS3H,Submitted,Wed Jul 15 16:08:05 PDT 2015,Wed Jul 15 16:09:00 PDT 2015,Fri Jul 17 16:09:00 PDT 2015,,,,55,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-80,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3IUZPWIU1O7401KH86S8LVLOJW8WKM,A1EFMDT1U0TBPV,Submitted,Wed Jul 15 17:30:38 PDT 2015,Wed Jul 15 17:36:18 PDT 2015,Fri Jul 17 17:36:18 PDT 2015,,,,340,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3JC6VJ2SABJ4B5WB0ESA1H5FUN95AY,A104H3ISRW8A1C,Submitted,Wed Jul 15 17:20:50 PDT 2015,Wed Jul 15 17:20:55 PDT 2015,Fri Jul 17 17:20:55 PDT 2015,,,,5,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3LOZAJ85YDDO8LLHT5IQNID1BYKX2M,A1A68JLEYPWMUY,Submitted,Wed Jul 15 16:40:18 PDT 2015,Wed Jul 15 16:40:42 PDT 2015,Fri Jul 17 16:40:42 PDT 2015,,,,24,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,No - it appears to close at 9 pm,-80,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3LPW2N6LKT2OQEA96J911IH91QVU5T,A35LEE74GHDV9U,Submitted,Wed Jul 15 16:47:45 PDT 2015,Wed Jul 15 16:48:24 PDT 2015,Fri Jul 17 16:48:24 PDT 2015,,,,39,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3M23Y66PO274U5IJMXO6ENDLCOP6S9,A1SGGLWPW4CJBD,Submitted,Wed Jul 15 17:02:16 PDT 2015,Wed Jul 15 17:03:39 PDT 2015,Fri Jul 17 17:03:39 PDT 2015,,,,83,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3NGI5ARFTT5CAR1UOA8VOMHTHT41PS,A34JILAPTYRH81,Submitted,Wed Jul 15 17:17:25 PDT 2015,Wed Jul 15 17:18:00 PDT 2015,Fri Jul 17 17:18:00 PDT 2015,,,,35,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3PZDLQMM0TL05NAM29M395SRAG02CT,AAH8NE0TYF7J6,Submitted,Wed Jul 15 17:01:19 PDT 2015,Wed Jul 15 17:01:49 PDT 2015,Fri Jul 17 17:01:49 PDT 2015,,,,30,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3V26SBZTBDE3JRO8JUFP7E3J47EZZQ,A2GDWPK7UY0ZAL,Submitted,Wed Jul 15 16:20:53 PDT 2015,Wed Jul 15 16:21:05 PDT 2015,Fri Jul 17 16:21:05 PDT 2015,,,,12,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-60,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3VELCLL3GKJ0JEC0A7CQCS3PFNG1FO,AZE084MMZVEYT,Submitted,Wed Jul 15 17:09:13 PDT 2015,Wed Jul 15 17:09:30 PDT 2015,Fri Jul 17 17:09:30 PDT 2015,,,,17,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3VHHR074H3H0US1YLYWX8FZMF5ZL77,A3KMHRWRAE0X4K,Submitted,Wed Jul 15 16:55:16 PDT 2015,Wed Jul 15 16:56:04 PDT 2015,Fri Jul 17 16:56:04 PDT 2015,,,,48,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3W92K5RLWUHO3TZ9B9J6X4JSFXAV5P,A2JMRKQP2WCY20,Submitted,Wed Jul 15 17:29:18 PDT 2015,Wed Jul 15 17:30:35 PDT 2015,Fri Jul 17 17:30:35 PDT 2015,,,,77,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3WRFBPLXRAO8H93WVZ9M8QRVFYI3NR,A28QM3564PH50Z,Submitted,Wed Jul 15 17:31:06 PDT 2015,Wed Jul 15 17:31:36 PDT 2015,Fri Jul 17 17:31:36 PDT 2015,,,,30,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,"6:30 am - 10:30 am
11:30 am - 1:30 pm
5:30 pm - 9:00 pm",-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3X65QVEQI0N669WUCF48O1R0GGTLC3,A1F2YZD2VD1CTM,Submitted,Wed Jul 15 17:17:04 PDT 2015,Wed Jul 15 17:18:20 PDT 2015,Fri Jul 17 17:18:20 PDT 2015,,,,76,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3YDGXNSEOZU8WYZWPBPM0YT643784L,A10DEO061A6L3O,Submitted,Wed Jul 15 16:36:31 PDT 2015,Wed Jul 15 16:38:19 PDT 2015,Fri Jul 17 16:38:19 PDT 2015,,,,108,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-60,first_checkbox,,
3VMV5CHJZ8F5JEMAX8XGBZQBBQCGTI,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3ZSANO2JCF70DYBUNQRA8TQY5NMFSF,A3F7TD3W9043EO,Submitted,Wed Jul 15 16:27:57 PDT 2015,Wed Jul 15 16:28:38 PDT 2015,Fri Jul 17 16:28:38 PDT 2015,,,,41,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Is this restaurant open until midnight?,{},-100,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,31IBVUNM9SZG5QSYHLWFJGA54RMFVQ,A8562J49TRH3C,Submitted,Wed Jul 15 17:08:22 PDT 2015,Wed Jul 15 17:10:01 PDT 2015,Fri Jul 17 17:10:01 PDT 2015,,,,99,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-100,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,31Z0PCVWUKFOD593U7YOU6939IR7T2,A29QUFNTIKS0YC,Submitted,Wed Jul 15 17:32:36 PDT 2015,Wed Jul 15 17:34:05 PDT 2015,Fri Jul 17 17:34:05 PDT 2015,,,,89,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-100,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,35K3O9HUABDZ3F6CMV75JCMJ4WFEFF,A1ELBAVMWP8JSO,Submitted,Wed Jul 15 16:39:21 PDT 2015,Wed Jul 15 16:39:58 PDT 2015,Fri Jul 17 16:39:58 PDT 2015,,,,37,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-60,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,36TFCYNS44ASNBOZCQLXAMJ30HYXH0,A38DC3BG1ZCVZ2,Submitted,Wed Jul 15 16:06:05 PDT 2015,Wed Jul 15 16:11:23 PDT 2015,Fri Jul 17 16:11:23 PDT 2015,,,,318,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-60,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,36U2A8VAG1Z8P6FHN7AW6S64U46YKL,A2GU2QUQZNSG9U,Submitted,Wed Jul 15 17:16:33 PDT 2015,Wed Jul 15 17:17:05 PDT 2015,Fri Jul 17 17:17:05 PDT 2015,,,,32,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-100,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3A4NIXBJ76ZJFV8LP4YMRXWCAUOMLD,A3LI0O659I8GFX,Submitted,Wed Jul 15 16:10:43 PDT 2015,Wed Jul 15 16:11:20 PDT 2015,Fri Jul 17 16:11:20 PDT 2015,,,,37,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-100,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3D4CH1LGEATOMJBQP4X19JLKEE19G1,A2V29BDL0YCXU2,Submitted,Wed Jul 15 16:51:31 PDT 2015,Wed Jul 15 16:52:44 PDT 2015,Fri Jul 17 16:52:44 PDT 2015,,,,73,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-100,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3DHE4R9OCWBDMZQR4VIMZWD688VG2K,A2KYO4F0JAPTYB,Submitted,Wed Jul 15 17:23:21 PDT 2015,Wed Jul 15 17:25:14 PDT 2015,Fri Jul 17 17:25:14 PDT 2015,,,,113,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-100,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3E1QT0TDFP9245YBA0RQUZ3P9LHI8J,AOZCPML0QZHW9,Submitted,Wed Jul 15 17:33:05 PDT 2015,Wed Jul 15 17:34:30 PDT 2015,Fri Jul 17 17:34:30 PDT 2015,,,,85,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-60,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3G2UL9A02DEIB7YRYUQVJWHPPA867I,A1L3XF3X28IC0R,Submitted,Wed Jul 15 16:39:00 PDT 2015,Wed Jul 15 16:39:13 PDT 2015,Fri Jul 17 16:39:13 PDT 2015,,,,13,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-80,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3I33IC7ZWF2CC8DOIVQC3A23ADF2AR,A34JILAPTYRH81,Submitted,Wed Jul 15 17:01:03 PDT 2015,Wed Jul 15 17:01:13 PDT 2015,Fri Jul 17 17:01:13 PDT 2015,,,,10,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-100,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3IJXV6UZ1XJ8MAD799XQLGYUZDYRIX,A1F991VPHVNIVC,Submitted,Wed Jul 15 16:53:19 PDT 2015,Wed Jul 15 16:54:59 PDT 2015,Fri Jul 17 16:54:59 PDT 2015,,,,100,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-100,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3JRJSWSMQHL4N3QJ2063I3XM169E35,A2B4GWF7MF7AOB,Submitted,Wed Jul 15 16:39:31 PDT 2015,Wed Jul 15 16:44:37 PDT 2015,Fri Jul 17 16:44:37 PDT 2015,,,,306,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},0,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3KIBXJ1WD5UWVSBFHK1Y4182GU2OKV,A2UDSTAFD1DW3I,Submitted,Wed Jul 15 16:44:56 PDT 2015,Wed Jul 15 16:46:31 PDT 2015,Fri Jul 17 16:46:31 PDT 2015,,,,95,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-100,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3L4D84MILZSRSRJAVM6WJDBOPJMHJZ,A2BZJAUH0XPO54,Submitted,Wed Jul 15 16:25:14 PDT 2015,Wed Jul 15 16:25:31 PDT 2015,Fri Jul 17 16:25:31 PDT 2015,,,,17,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},0,first_checkbox,,
32TZXEA1OLKOYEHH0OB5W4ADT2C41A,3AYVNGH59I0HE8JWZGOOXB8LYSGDY8,Answer questions about restaurants,"Answer questions about restaurants' menus, atmospheres, and other information by searching the Internet.","restaurant, menu",$0.05,Wed Jul 15 16:04:32 PDT 2015,30,BatchId:2019634;,600,172800,Sun Jul 19 16:04:32 PDT 2015,,,3ND9UOO81K2FK72ZT6490VY38W4WLG,A3QUWIT972BYUH,Submitted,Wed Jul 15 16:34:52 PDT 2015,Wed Jul 15 16:36:30 PDT 2015,Fri Jul 17 16:36:30 PDT 2015,,,,98,0% (0/0),0% (0/0),0% (0/0),FIVE,"2086 Allston Way, Berkeley, CA 94704",Does this restaurant have a drive-through?,{},-80,first_checkbox,,
